transaction_amount,transaction_hour,account_age_days,new_device,location_mismatch,failed_attempts,transactions_last_10min,transactions_last_24h,previous_avg_amount,international_transaction,is_fraud
6424.32,5,167,1,1,5,3,9,3057.72,0,1
6955.73,4,11,1,1,4,5,3,1902.17,0,1
10993.46,21,29,1,1,5,2,3,1337.78,1,1
2385.43,0,29,1,1,2,1,11,1775.59,1,1
1482.98,12,1389,1,0,1,0,5,1704.44,0,0
1074.52,17,1305,0,0,0,0,3,2432.48,0,0
13013.0,2,5,1,1,3,2,10,1865.09,1,1
2943.34,19,177,1,1,1,4,11,1793.65,0,1
2915.88,17,1379,0,0,0,1,2,3015.56,0,0
848.18,15,1050,0,0,1,0,0,2176.26,0,0
5072.18,4,86,0,1,4,5,7,1761.8,0,1
5482.51,1,142,1,0,4,3,9,796.86,1,1
2071.45,17,1486,1,0,2,1,1,3262.96,0,0
11679.1,2,78,1,0,1,2,4,1594.23,1,1
843.41,17,1119,0,0,1,0,2,1239.24,0,0
6783.46,4,128,1,1,5,4,10,840.38,0,1
3575.86,0,84,0,1,3,5,6,1781.71,0,1
810.42,22,868,0,0,1,1,4,1992.11,1,0
5739.13,2,160,1,1,4,7,5,966.45,0,1
5326.15,12,208,1,1,5,5,15,1473.87,1,1
1745.16,13,1265,0,0,0,1,3,1954.23,0,0
2419.9,13,135,0,0,0,0,2,918.97,0,0
4586.03,6,183,0,1,4,0,3,2197.23,0,1
2183.39,17,1021,0,0,0,1,3,1655.2,0,0
1093.81,10,112,0,0,0,1,4,864.81,0,0
5850.88,5,91,1,1,3,2,6,2057.0,0,1
1035.17,22,1248,0,0,0,0,6,5242.21,0,0
1820.17,19,541,0,0,1,0,3,1681.1,0,0
2337.69,0,153,0,1,5,5,6,1036.28,1,1
1198.64,9,890,0,0,1,0,4,3450.92,1,0
7672.43,1,232,0,1,5,0,9,2432.23,1,1
4089.89,0,133,1,1,1,7,7,2686.05,1,1
6507.56,3,182,1,1,4,0,6,1224.82,1,1
10725.38,1,153,1,1,4,4,9,1230.15,1,1
5961.22,3,86,1,1,1,3,7,2298.02,0,1
1524.11,11,796,0,0,0,0,1,1285.05,0,0
12921.29,4,147,0,1,4,0,8,2269.99,1,1
3654.99,3,246,1,1,2,1,4,1531.46,1,1
2843.46,17,1380,0,0,2,0,3,2834.96,1,0
5175.2,18,25,1,1,5,4,8,1284.58,1,1
987.63,15,461,1,0,0,0,1,3550.79,0,0
5097.14,5,220,1,1,4,2,7,2228.41,1,1
1670.63,10,212,0,0,0,0,4,1569.43,0,0
4115.53,3,226,1,1,5,4,13,2097.63,1,1
2223.22,8,172,0,0,0,0,1,1625.36,0,0
1886.24,22,1113,0,0,1,1,1,1022.2,0,0
6689.08,0,210,1,1,2,3,6,770.71,1,1
2200.08,22,723,0,0,0,1,5,2216.11,0,0
2400.97,20,937,0,0,1,1,5,1569.1,0,0
1589.15,8,318,0,0,0,0,4,2159.32,0,0
7912.4,3,10,1,1,5,5,8,1669.85,0,1
5105.63,9,1233,0,0,0,0,4,2035.5,0,0
11942.88,1,6,1,0,4,3,15,1299.09,0,1
1989.01,19,301,0,1,0,1,3,1999.22,0,0
1832.58,21,1120,0,0,1,0,2,2096.67,0,0
979.13,22,319,0,0,0,0,2,1651.98,1,0
997.57,21,574,0,0,0,1,2,3502.12,0,0
1205.24,22,594,0,0,0,0,1,2143.82,0,0
8930.75,23,42,1,1,5,0,6,1602.68,1,1
20420.03,4,205,0,1,1,3,4,1848.24,0,1
2797.87,20,153,0,0,0,0,2,1982.23,1,0
8175.39,5,153,1,1,4,2,10,1625.32,1,1
2084.89,9,891,0,0,0,1,4,1132.64,0,0
5630.98,12,188,1,1,5,2,5,1638.98,1,1
2212.24,2,220,1,1,4,4,1,1511.04,0,1
1987.88,22,103,0,1,0,0,3,2651.37,0,0
6256.75,3,135,1,0,4,3,12,1653.84,0,1
7888.62,22,215,1,1,5,1,10,864.66,0,1
1187.41,18,168,0,0,0,0,1,2389.54,0,0
14960.96,22,86,1,1,2,7,14,983.6,0,1
1585.49,18,956,0,0,0,2,4,2350.69,0,0
7646.05,15,194,1,1,2,5,13,1560.7,0,1
2164.15,9,555,0,0,0,0,1,1662.71,0,0
5357.56,2,93,1,1,3,4,7,3655.04,1,1
3062.44,17,572,0,0,0,0,2,1498.23,0,0
7128.11,11,624,1,0,0,0,2,1873.73,0,0
1409.18,10,448,0,0,0,1,6,2516.9,0,0
2180.53,16,1482,0,0,0,0,1,1193.36,0,0
5175.53,1,146,1,1,3,2,3,1470.43,1,1
14760.31,4,229,0,1,4,5,6,1292.23,1,1
1333.4,22,1126,0,0,0,0,4,3851.0,0,0
3432.56,1,104,1,1,3,7,11,2605.13,0,1
3173.01,9,465,0,0,1,1,3,1342.59,0,0
6011.11,4,143,1,1,5,1,9,1483.17,1,1
7533.58,0,19,1,0,5,2,6,2846.21,1,1
3574.6,11,292,0,0,0,0,3,2761.79,0,0
1130.3,10,351,0,1,0,0,5,1868.74,0,0
7706.61,0,220,0,1,3,3,9,1904.67,1,1
1681.79,16,510,0,0,1,1,5,1660.57,0,0
6175.56,14,1070,0,0,1,1,2,2602.62,0,0
1458.23,20,1014,0,0,0,0,4,2297.13,0,0
1810.89,19,443,1,0,0,2,4,3250.88,0,0
7349.53,3,54,1,1,4,2,7,3824.64,1,1
1669.19,22,510,0,0,1,0,3,2108.65,0,0
2635.62,15,519,0,0,1,1,2,1302.74,0,0
6398.97,4,54,0,1,4,3,7,3094.4,1,1
10050.45,5,119,1,0,5,4,4,1967.74,1,1
897.51,13,268,0,0,0,0,5,2021.65,0,0
9113.57,3,16,1,1,1,3,7,1729.9,1,1
3057.11,21,180,0,0,0,1,2,2355.06,0,0
2354.31,16,441,0,0,1,0,1,921.5,0,0
7066.2,15,34,1,0,3,0,6,1785.08,0,1
1244.73,10,1090,0,0,0,0,4,1085.44,0,0
3158.43,8,582,0,0,1,0,3,2459.71,0,0
2579.75,0,68,1,1,5,3,8,2068.1,1,1
1601.21,15,495,0,0,0,1,3,1737.24,1,0
2673.15,13,1076,0,0,0,0,3,2215.05,0,0
3131.15,14,595,0,0,1,0,4,2733.15,0,0
1254.99,8,575,0,0,1,0,1,1952.83,0,0
1416.57,19,646,1,0,0,0,5,1754.44,0,0
2052.91,15,479,0,0,0,0,4,1595.13,0,0
12843.53,19,160,1,0,3,3,8,2217.31,0,1
3338.87,13,71,1,0,4,5,8,1076.02,1,1
1071.01,15,963,0,0,0,2,0,1178.2,0,0
4883.26,21,795,0,0,0,0,2,1992.55,0,0
7150.08,0,38,0,1,3,4,6,2477.88,1,1
3716.86,18,389,0,0,0,0,2,1376.21,0,0
4387.61,13,278,1,0,1,1,2,2399.91,0,0
6075.99,3,129,0,0,3,2,9,2122.87,0,1
2027.62,21,279,1,0,1,1,3,1071.06,0,0
6370.18,4,245,0,1,1,4,8,1916.51,0,1
4848.95,20,16,1,0,4,2,6,1427.94,1,1
1220.45,19,306,0,0,0,0,5,1578.74,0,0
3157.14,3,52,1,1,3,4,3,1604.77,1,1
1812.22,10,791,0,0,1,2,2,1523.66,0,0
6268.68,4,143,1,1,2,2,5,3391.17,0,1
3242.28,22,1244,0,0,0,0,5,1581.84,0,0
2227.72,8,527,0,0,1,0,2,1762.81,0,0
6318.32,5,162,1,1,3,3,10,779.11,1,1
2165.58,14,1050,0,0,0,0,3,1518.77,1,0
1598.01,22,263,0,0,0,0,5,1749.44,0,0
2353.45,9,1468,0,0,0,1,4,1074.42,0,0
12068.91,4,139,1,0,4,2,5,2028.13,1,1
6417.95,5,84,1,1,3,5,6,1224.71,0,1
2128.76,10,612,0,0,0,1,3,2643.33,0,0
1954.42,20,293,0,0,1,1,6,1636.11,1,0
8919.31,0,45,1,1,4,4,9,841.14,1,1
5244.66,0,215,1,0,4,5,3,2412.74,1,1
911.41,15,844,0,0,1,0,3,3273.26,0,0
4246.64,2,149,1,1,3,2,5,1120.89,0,1
4298.47,15,87,0,1,1,3,6,2184.85,1,1
5583.96,4,173,1,1,3,5,7,1673.71,1,1
6221.05,3,205,1,1,3,1,12,2870.92,1,1
2180.38,15,894,0,0,1,1,3,2338.13,0,0
559.16,20,279,0,0,0,1,2,2252.34,0,0
11821.38,12,19,1,1,5,2,10,3655.31,1,1
9536.41,0,129,1,1,3,3,8,3791.62,1,1
14271.15,16,64,1,1,3,6,5,1781.76,0,1
2120.49,10,169,0,0,1,1,7,2347.1,0,0
2104.46,18,1222,0,0,0,3,3,2004.72,0,0
15284.4,3,202,0,1,3,5,5,1577.53,0,1
6139.44,1,70,0,1,3,3,4,2548.1,1,1
3924.47,21,124,1,1,5,4,5,1180.2,1,1
9246.09,18,237,0,1,4,4,4,2151.45,1,1
2135.05,15,189,1,1,3,3,12,1325.18,1,1
4777.73,14,1337,0,0,0,0,2,3116.92,0,0
9608.04,19,40,1,0,3,5,13,3048.18,1,1
3950.08,20,111,1,1,3,2,9,2020.35,1,1
7755.25,7,157,1,1,4,2,11,2189.47,1,1
5475.4,2,63,1,1,2,5,4,1770.16,0,1
3042.91,18,398,0,0,0,0,2,1768.2,1,0
1943.76,14,242,0,1,0,1,2,1413.52,1,0
5059.35,9,59,0,1,5,3,12,3626.24,1,1
9474.53,0,111,0,1,5,2,8,1480.76,0,1
9236.36,5,203,1,1,5,2,10,2902.02,1,1
1409.35,14,671,0,0,2,1,2,1649.17,0,0
981.32,15,1281,0,0,0,0,4,946.13,1,0
1053.39,20,162,0,0,0,1,3,3025.82,0,0
4345.57,1,102,1,1,1,1,6,1360.22,1,1
12004.51,4,68,0,1,4,3,13,2033.84,1,1
6534.34,4,150,1,1,4,2,3,2045.63,1,1
5437.62,4,88,1,1,2,1,7,2399.24,0,1
2386.28,9,670,0,0,1,1,1,2978.04,0,0
2311.42,12,1191,0,0,0,1,4,731.01,0,0
8069.03,1,218,1,1,2,0,7,1598.12,1,1
1442.12,19,1196,0,0,0,1,4,1470.51,0,0
4756.43,12,192,1,1,5,0,12,1619.07,1,1
1347.54,10,1341,0,0,1,0,2,1199.63,0,0
3278.76,18,638,0,0,1,1,3,1577.64,0,0
7118.87,5,76,1,1,2,6,9,2014.68,1,1
1316.7,9,582,0,0,0,2,1,1397.12,0,0
3320.64,1,78,1,0,3,2,10,2813.4,0,1
1202.22,11,372,0,0,0,0,7,2887.15,0,0
1626.86,10,1188,0,1,1,0,3,2381.86,0,0
1687.6,22,66,0,0,0,0,4,1749.36,0,0
3438.52,16,2,1,1,5,6,7,1925.58,0,1
1834.16,17,205,1,0,0,1,1,2150.02,0,0
3083.92,15,196,0,0,0,0,4,914.14,0,0
3244.79,22,611,1,0,0,0,4,945.79,0,0
2332.86,11,677,0,0,1,0,4,2505.5,0,0
1527.94,14,695,1,0,0,0,0,3332.43,0,0
1383.23,22,680,0,0,0,1,3,2499.61,0,0
5693.67,11,233,0,1,1,5,6,2294.6,1,1
1215.22,9,1195,0,0,0,0,4,1661.79,0,0
1369.34,21,839,0,0,0,0,3,3315.69,0,0
8396.28,4,224,1,1,3,1,7,1300.02,0,1
3182.58,22,98,1,1,5,1,8,1799.39,0,1
4131.63,20,1327,0,0,0,1,4,1039.67,0,0
10965.59,8,71,0,0,2,7,8,1188.04,1,1
3060.38,18,512,0,0,0,0,8,1674.88,0,0
1208.47,12,1438,0,0,0,0,1,1458.49,0,0
2449.94,23,106,1,1,1,1,14,2367.64,1,1
9294.04,1,134,1,1,5,5,8,1258.48,0,1
2326.61,9,141,0,0,0,1,3,1879.54,0,0
7161.07,2,238,1,1,5,0,6,2288.26,0,1
3211.19,13,615,0,0,1,1,3,1583.51,1,0
9961.53,5,238,1,1,2,6,4,3457.47,0,1
3551.49,10,18,1,1,4,5,7,2093.9,0,1
1160.68,15,1011,0,0,0,1,1,1916.36,0,0
1007.75,15,180,0,0,1,0,2,1328.56,0,0
7953.08,4,157,1,1,1,6,10,2619.18,1,1
1906.76,22,689,0,0,0,0,2,1296.12,0,0
3536.83,0,212,1,1,3,2,8,2189.33,1,1
6954.0,7,151,1,0,5,2,8,1554.04,0,1
2105.51,0,183,1,1,5,3,11,1612.52,0,1
1062.16,20,732,1,0,0,1,1,2407.64,0,0
3119.35,17,597,0,0,0,0,0,1311.59,0,0
9294.43,3,129,1,1,4,5,7,1393.34,1,1
1960.0,21,412,0,0,0,2,4,1645.84,0,0
12591.42,13,122,1,1,3,1,8,2400.84,0,1
10443.9,2,239,1,1,4,3,13,1618.62,1,1
3831.03,10,1083,1,0,1,0,4,1821.69,0,0
8649.33,5,117,1,1,5,2,15,1817.93,1,1
3381.47,0,143,1,1,1,2,9,937.1,1,1
2903.08,9,1280,0,0,1,0,0,1936.43,0,0
2020.22,13,332,0,0,0,1,3,1303.89,1,0
1293.73,14,133,0,0,1,0,1,2220.3,0,0
1253.64,17,865,0,0,0,0,2,1751.75,1,0
3606.83,2,249,1,1,5,5,4,1786.27,1,1
2190.75,1,121,1,1,5,4,7,1965.57,1,1
11513.22,3,89,1,1,3,2,10,1660.51,1,1
1813.53,3,170,1,1,2,5,7,1031.28,1,1
2868.18,8,624,0,0,0,0,1,1728.09,0,0
11821.83,4,37,1,1,3,1,7,1878.31,0,1
2105.25,22,1411,1,0,0,0,3,1813.2,0,0
6505.5,23,231,1,1,3,3,5,1625.96,1,1
5582.94,4,26,1,1,4,2,8,1833.42,1,1
4816.41,1,49,1,1,3,1,6,1144.07,0,1
2177.18,22,1372,0,0,1,1,4,1777.98,0,0
12103.93,2,184,0,1,4,6,4,1877.41,1,1
949.75,19,653,0,0,0,3,4,2894.73,0,0
2566.32,10,1234,0,0,0,0,0,720.16,0,0
2884.97,16,175,0,0,0,0,4,1210.46,0,0
3001.68,11,955,0,0,0,0,5,2124.51,0,0
3779.27,16,382,0,0,0,2,3,3026.42,0,0
5186.84,0,127,1,1,4,4,10,1310.92,1,1
1356.49,13,1375,0,0,0,1,4,1797.27,1,0
8384.67,5,245,1,1,3,3,11,702.99,1,1
11518.99,2,129,1,0,1,1,2,2515.09,0,1
4601.51,4,202,1,1,3,4,5,2205.68,1,1
1675.35,22,1062,0,0,2,0,3,1857.02,0,0
15589.13,0,42,1,1,4,4,11,2653.34,0,1
3861.91,8,1158,0,0,0,0,4,1526.7,1,0
1497.15,12,1138,0,0,1,0,3,1439.34,0,0
7705.7,2,190,1,1,3,2,8,1397.09,1,1
3064.09,1,92,1,1,4,3,5,2228.09,1,1
1323.18,15,1165,0,0,0,1,1,1374.59,0,0
1285.46,11,86,1,0,0,0,7,2378.12,0,0
3829.29,5,249,1,1,2,4,7,4335.18,1,1
998.89,22,580,0,0,0,0,3,2813.43,0,0
4557.81,4,61,1,1,4,4,9,1030.95,1,1
1706.95,0,28,1,1,4,5,5,1588.13,1,1
2069.19,19,214,0,0,0,2,1,2319.9,1,0
1081.18,9,615,0,0,0,1,3,3365.57,0,0
2791.95,19,1073,0,0,0,1,4,2821.25,0,0
2108.24,11,424,1,1,0,0,3,3931.9,0,0
4170.52,4,49,1,1,4,7,8,982.8,1,1
986.22,16,618,0,0,1,0,2,1224.09,0,0
3036.65,12,550,0,0,0,1,4,1550.42,0,0
1650.84,11,832,0,0,0,0,6,1746.14,0,0
3995.01,9,1318,0,0,0,1,1,2357.23,0,0
1557.91,16,533,0,0,0,0,4,1694.59,0,0
2084.31,14,568,0,0,0,1,0,1067.3,0,0
1412.63,17,801,0,0,0,1,6,1940.18,0,0
2057.64,5,48,1,1,3,0,7,1463.57,0,1
805.2,22,1350,0,0,1,0,2,1578.58,0,0
10538.71,2,214,1,1,3,2,4,863.01,1,1
10705.97,0,49,1,1,3,2,14,1330.83,0,1
10558.93,12,134,1,1,2,4,4,1257.03,1,1
5386.92,5,23,1,1,3,3,6,2703.15,1,1
900.58,8,591,0,0,0,0,1,1911.88,1,0
1246.53,20,576,0,0,0,2,2,1902.26,0,0
15827.92,0,230,0,1,3,1,11,1425.15,0,1
1091.91,12,827,1,0,0,0,4,2698.58,0,0
1620.41,9,874,0,0,0,0,4,1499.13,0,0
1700.85,19,683,1,0,0,1,6,1675.68,0,0
5668.59,4,75,0,1,2,1,9,1216.52,1,1
3241.34,22,1370,0,1,0,1,2,900.19,0,0
1226.16,10,369,0,0,0,0,2,1336.05,0,0
1058.63,20,351,0,0,0,0,2,1919.16,0,0
1998.54,16,102,0,0,2,1,3,3357.55,0,0
1626.86,14,987,0,0,0,0,1,1586.0,0,0
6512.17,4,149,0,1,3,2,7,1453.04,1,1
1296.82,16,958,0,0,0,2,4,2278.3,0,0
12308.59,23,212,1,0,1,3,8,2691.14,0,1
1405.27,5,62,1,1,4,2,7,1728.14,1,1
3812.83,8,64,1,0,0,0,4,2563.4,0,0
3715.98,21,161,1,1,4,1,11,1633.09,0,1
2779.02,19,1152,0,0,0,0,5,1590.76,0,0
9152.84,1,108,1,1,4,4,13,1424.92,1,1
1061.61,9,613,0,0,1,1,2,1141.54,0,0
2434.35,8,1113,0,0,1,0,3,2812.5,0,0
1841.46,17,661,0,0,0,0,4,1545.5,0,0
866.15,15,1077,0,0,1,0,5,2764.38,0,0
4253.96,9,135,0,0,0,1,8,1948.0,0,0
2596.87,3,43,0,1,5,4,4,1679.66,1,1
678.07,9,352,0,0,0,0,6,1709.66,0,0
2853.68,16,1376,1,1,0,0,1,1095.86,0,0
1172.04,10,325,1,0,0,2,2,1344.08,0,0
2415.57,17,557,0,0,1,2,3,1896.11,0,0
2237.75,8,1020,0,0,0,1,4,1348.6,0,0
8406.56,5,127,0,1,3,2,11,1797.23,0,1
4488.1,3,224,1,1,1,1,13,2616.61,1,1
5662.43,4,160,0,1,5,3,6,1921.47,0,1
843.95,10,612,0,1,0,0,3,2440.73,0,0
1608.4,16,160,0,0,0,0,5,1413.47,0,0
1965.08,15,783,0,0,1,1,6,1575.53,0,0
1841.45,9,970,0,0,1,1,1,1915.89,0,0
1312.76,15,181,0,1,0,0,3,1155.96,0,0
2163.46,10,238,0,0,0,0,5,3130.22,0,0
5650.3,12,936,0,0,1,0,1,1718.79,0,0
736.57,17,486,0,0,0,1,8,1743.0,1,0
4019.53,16,917,0,0,0,1,4,962.54,0,0
4283.21,9,108,0,0,0,1,3,1310.11,0,0
13066.47,4,172,1,1,1,3,9,1477.88,1,1
5975.81,6,154,1,1,4,5,8,2708.96,1,1
4809.64,4,197,1,1,4,5,10,1017.77,0,1
3161.37,4,190,1,1,3,4,8,2792.86,0,1
5424.57,8,123,1,1,3,5,9,1896.29,0,1
1322.73,3,68,1,1,1,3,10,1757.47,0,1
3619.68,3,235,1,1,3,5,7,1044.18,1,1
1712.28,9,1316,0,0,0,1,3,1953.28,0,0
4736.47,9,215,1,1,2,3,11,1721.05,0,1
8274.07,10,90,0,1,2,2,11,2123.74,0,1
2736.77,17,945,0,0,1,2,1,1295.11,0,0
921.88,21,1322,0,0,0,1,4,1476.61,0,0
7566.8,4,69,1,1,3,6,7,2538.43,1,1
2185.26,19,1255,1,0,0,0,6,1625.9,0,0
13116.03,3,10,1,1,5,1,9,1443.99,0,1
2954.68,19,46,0,1,3,3,2,1366.18,1,1
1939.48,10,402,0,0,0,0,8,1495.91,0,0
2252.31,17,454,0,0,0,0,6,1567.85,0,0
3560.49,2,193,1,1,2,3,8,2977.49,1,1
12647.82,2,200,1,0,4,2,9,2462.98,1,1
3715.71,16,382,0,0,0,0,2,2418.47,0,0
1341.97,10,446,0,0,0,1,3,1922.81,0,0
12441.11,2,66,1,1,4,3,7,2245.23,1,1
12323.0,5,67,0,1,1,2,8,1643.67,0,1
1529.23,9,70,0,0,0,0,4,2029.46,0,0
1015.33,8,70,0,0,1,0,3,1264.95,1,0
937.63,18,246,0,0,2,0,0,2632.75,0,0
10256.07,17,179,1,0,4,0,12,3602.38,1,1
2753.56,8,977,0,0,1,1,3,1991.24,0,0
1607.63,12,1397,0,0,1,1,3,1741.21,0,0
3728.02,14,237,1,1,3,7,13,998.27,1,1
1207.99,12,144,0,0,0,2,2,2112.89,0,0
2322.6,22,1401,1,0,1,0,1,739.02,0,0
949.61,20,1213,0,0,0,0,4,2789.43,0,0
1978.16,17,1203,0,0,0,0,3,2503.38,0,0
4252.69,8,933,0,1,0,1,3,1349.43,0,0
10074.28,3,19,1,1,5,3,8,1590.38,1,1
7053.16,1,28,1,1,4,7,6,1694.76,0,1
6156.08,18,1422,0,1,0,0,4,1692.66,0,0
7686.61,3,201,1,1,3,4,7,1921.06,1,1
1756.44,8,432,0,0,0,3,5,2222.67,1,0
9452.78,1,18,1,1,2,3,8,2931.61,1,1
2094.8,22,556,0,0,1,0,7,2355.14,0,0
4396.31,0,61,1,1,5,3,9,2346.44,1,1
2082.95,21,347,0,1,0,0,5,1156.79,0,0
4770.49,22,79,1,1,5,2,7,1659.19,0,1
2909.97,16,182,1,0,4,4,8,3036.2,1,1
1425.72,20,1254,0,0,0,0,2,1727.69,0,0
2197.09,18,945,0,0,0,0,3,1790.0,0,0
920.65,8,806,0,0,0,0,1,1970.36,0,0
1449.08,11,1473,1,0,0,0,4,3420.05,0,0
2359.53,12,458,0,1,0,0,2,1927.76,0,0
3217.72,13,1285,0,0,2,0,4,2166.45,0,0
2971.83,13,662,0,0,0,0,1,2266.8,1,0
4018.6,5,226,1,1,5,5,9,1675.38,1,1
7041.87,19,35,1,1,5,0,7,2472.47,1,1
2420.51,22,959,0,0,0,0,4,1760.74,0,0
2737.68,7,25,1,1,5,3,7,1703.44,1,1
8114.28,5,219,1,0,3,6,7,3088.23,0,1
8610.05,16,203,1,1,3,3,6,1681.04,1,1
1112.79,10,404,0,0,1,1,4,2174.54,1,0
1544.39,12,181,0,0,0,1,2,1931.11,0,0
5222.13,4,24,1,1,3,1,9,1576.56,1,1
8777.01,4,199,1,0,3,5,8,3054.85,1,1
3401.18,19,705,0,0,0,0,1,1781.15,0,0
4760.76,11,249,1,1,5,1,10,2716.39,1,1
4741.55,4,130,1,1,3,4,7,2202.94,1,1
3008.84,3,35,1,1,5,3,7,1695.6,0,1
3101.81,8,861,0,0,1,1,2,2415.3,1,0
4335.23,3,108,0,1,3,3,4,1416.04,0,1
8773.02,5,80,1,1,4,3,9,1440.01,1,1
4883.11,21,1134,0,0,0,1,2,2195.21,0,0
2909.81,4,124,1,1,3,0,6,1687.72,1,1
1980.03,13,1051,0,0,0,0,1,2056.32,0,0
2296.93,17,123,1,1,0,0,1,2041.81,1,0
1518.96,16,801,0,0,0,0,4,1339.88,0,0
4121.4,1,221,1,0,4,2,8,2972.2,1,1
2442.53,12,427,0,0,2,0,6,883.84,1,0
2217.58,1,244,1,1,5,5,3,1636.64,0,1
3501.72,14,990,0,0,0,2,4,957.15,0,0
1543.05,11,142,1,0,0,0,5,1549.84,0,0
2649.95,10,1215,0,0,0,1,1,1237.07,0,0
1226.78,10,1119,0,0,1,0,2,919.67,1,0
11038.31,5,102,0,1,5,2,10,1587.52,1,1
6015.1,0,94,1,1,5,5,10,1220.02,0,1
2441.7,9,158,1,0,3,4,8,1912.25,1,1
6277.3,4,196,1,1,4,2,6,1209.4,1,1
4235.38,5,247,1,1,1,1,9,1733.47,0,1
2562.95,4,199,1,1,2,4,6,1833.01,1,1
2991.92,17,349,0,0,0,0,5,2415.14,0,0
3825.12,3,20,1,1,2,2,7,1842.06,1,1
5454.21,0,41,1,1,5,10,8,2304.02,1,1
8927.88,2,120,1,1,2,7,3,2435.34,1,1
4345.41,5,1,1,1,5,5,8,1523.33,0,1
1920.16,10,580,0,0,0,0,1,4316.16,0,0
3937.02,11,1239,0,0,0,0,2,2454.69,0,0
2195.74,13,639,0,0,0,0,7,1598.43,0,0
1091.71,18,923,0,0,0,0,4,1422.42,0,0
8320.14,2,5,1,1,1,3,6,2105.71,0,1
2149.88,16,804,0,0,0,0,7,2995.63,1,0
3528.24,4,88,1,1,5,2,11,2035.16,1,1
9004.3,2,239,1,1,2,9,6,2987.58,1,1
2117.11,16,1299,0,0,0,2,1,1684.38,0,0
3526.94,15,82,1,1,5,5,9,2227.96,1,1
10111.25,4,110,1,0,4,4,7,1911.16,1,1
2321.1,9,1062,0,0,0,1,1,2519.12,0,0
1233.12,10,321,0,0,0,0,3,3317.95,0,0
2312.68,2,5,1,1,3,3,9,1427.23,1,1
12283.91,2,83,1,0,4,2,15,1712.34,0,1
7702.11,12,125,1,1,4,3,7,1879.97,1,1
7750.84,1,240,1,1,4,4,9,4374.5,1,1
11375.75,0,128,1,1,3,2,7,1649.76,0,1
1379.05,17,853,0,0,0,1,9,1639.62,0,0
2238.35,10,609,1,0,0,1,1,1726.46,0,0
1358.42,19,1468,0,0,0,0,3,1392.24,0,0
9306.05,5,83,0,1,5,0,2,2794.06,1,1
7331.77,5,78,1,1,5,4,12,657.78,1,1
1346.23,18,915,0,0,0,0,4,1839.66,0,0
1514.32,17,298,0,0,1,0,0,2148.5,0,0
4630.79,1,213,0,1,5,1,7,1623.63,0,1
6419.78,0,14,0,0,3,1,6,3041.63,0,1
1663.53,8,1435,0,0,0,1,3,2704.89,0,0
8416.94,8,170,1,1,1,3,9,2361.12,1,1
1735.47,19,774,0,0,0,1,3,2040.58,0,0
6453.56,20,236,1,1,4,3,6,1454.59,0,1
3935.71,3,137,1,1,4,3,7,2521.57,0,1
5558.02,2,81,1,1,5,4,7,2554.95,1,1
1956.47,19,1244,0,0,1,0,3,1182.6,0,0
9107.52,4,243,1,0,3,5,3,3009.99,1,1
2183.17,8,1244,0,0,0,1,7,877.5,0,0
4399.38,5,73,0,0,4,4,10,1134.42,0,1
1050.83,15,927,0,0,0,0,2,1241.09,0,0
15723.56,9,106,1,1,4,4,6,1268.06,0,1
4339.78,16,53,1,1,1,5,9,2527.58,0,1
1823.05,16,779,0,0,2,0,5,1360.21,0,0
2930.71,21,818,0,0,1,1,8,1926.3,0,0
6100.41,2,70,1,1,5,1,4,2656.18,1,1
6544.22,1,81,1,1,5,2,9,1930.19,0,1
4008.13,3,197,1,1,5,2,5,1570.49,1,1
1978.26,12,776,0,0,0,1,4,2324.83,0,0
5407.22,2,175,1,1,1,1,9,1105.31,0,1
3232.51,10,123,1,1,4,1,7,1547.51,1,1
2314.1,20,758,0,0,0,1,2,1275.19,0,0
2520.02,15,1312,0,0,0,1,2,1087.29,0,0
1520.05,15,1257,0,0,0,1,4,1415.2,0,0
6588.55,12,38,1,1,4,7,7,1407.63,1,1
1343.11,19,96,0,0,0,0,6,1742.63,0,0
873.5,11,1482,0,0,0,0,2,1036.11,0,0
1973.92,12,485,0,0,0,0,1,2275.77,1,0
2561.7,17,1013,0,0,0,1,4,2348.26,0,0
2308.58,3,196,0,1,4,2,12,870.4,1,1
27054.62,19,131,1,1,2,1,7,2313.25,0,1
2599.05,4,92,1,1,3,3,7,2959.51,0,1
11124.03,0,198,0,1,1,4,13,1581.94,1,1
1397.87,15,175,1,0,0,0,1,2001.91,0,0
2697.61,20,114,0,0,0,0,3,2970.08,0,0
2101.09,9,757,0,0,0,0,3,1623.0,0,0
11251.08,4,57,0,1,3,0,10,2968.38,1,1
6258.1,3,110,1,1,3,0,6,1939.86,0,1
6385.41,9,917,0,0,0,2,4,1528.4,0,0
1738.44,8,1038,0,0,0,0,6,2001.12,0,0
3036.76,3,217,1,0,3,5,11,1765.87,0,1
5297.96,21,150,1,0,2,1,11,4968.6,1,1
19346.63,5,118,0,1,3,2,6,4306.48,1,1
3703.36,15,1205,0,0,0,2,3,2446.25,0,0
9030.25,9,150,1,1,4,2,2,2461.71,1,1
7973.89,3,168,1,0,1,3,4,1280.28,1,1
6141.06,21,163,0,0,0,0,1,1451.55,0,0
6135.38,3,16,1,1,1,3,8,2678.36,1,1
8077.98,3,75,1,1,3,5,7,1576.18,1,1
6267.67,0,234,1,1,3,2,6,1936.63,0,1
1057.41,12,326,0,0,1,1,3,1045.24,0,0
